unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences,lith,environ,econ,measure,notes,color,text_color,t_int_id,t_int_name,t_int_age,t_prop,units_above,b_int_id,b_int_name,b_int_age,b_prop,units_below,strat_name_long,refs,clat,clng,t_plat,t_plng,b_plat,b_plng
3760,751,99,1,31960.58,Viola Limestone and Kimmswick Limestone,6884,NA,Viola Limestone,NA,NA,449.25,450.75,84,0,subsurface,0,0,limestone carbonate sedimentary  ~ 0.7143| dolomite carbonate sedimentary  ~ 0.1429| chert chemical sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,3759,162,Edenian,451,0.25,0,Viola Limestone,1|1,39.448,-98.249,-15.228,-123.241,-11.753,-122.153
3913,766,100,1,15662.214,Viola Limestone and Kimmswick Limestone,6884,NA,Viola Limestone,NA,NA,449.25,450.75,29,0,subsurface,0,0,limestone carbonate sedimentary  ~ 0.7143| dolomite carbonate sedimentary  ~ 0.1429| chert chemical sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,3912,162,Edenian,451,0.25,0,Viola Limestone,1|1,39.36,-96.6,-16.185,-122.363,-12.743,-121.327
3926,774,101,1,18765.24,Viola Limestone and Kimmswick Limestone,6884,NA,Viola Limestone,NA,NA,449.25,450.75,29,0,subsurface,0,0,limestone carbonate sedimentary  ~ 0.1667|brownish gray cherty dolomite carbonate sedimentary  ~ 0.8333,inferred marine  marine,oil indet. hydrocarbon energy,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,3925,162,Edenian,451,0.25,0,Viola Limestone,1|1,39.446,-95.773,-16.563,-121.819,-13.142,-120.807
4201,816,105,1,31310.52,Cape Limestone,3517,NA,Cape Limestone,NA,NA,449.25,449.75,2,0,surface,1,2,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,4200,161,Maysvillian,450,0.25,0,Cape Limestone,1,37.719,-89.866,-20.896,-119.338,-19.629,-119.06
4404,835,107,1,24147.33,Viola Limestone and Kimmswick Limestone,6884,NA,Viola Limestone,NA,NA,449.25,456.5,5,1,subsurface,0,0,dolomite carbonate sedimentary  ~ 0.8333| chert chemical sedimentary  ~ 0.1667,inferred marine  marine,oil indet. hydrocarbon energy |gas indet. hydrocarbon energy,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,0,165,Rocklandian,456.5,0,4405,Viola Limestone,1|1,37.436,-98.231,-16.65,-124.722,-8.56,-122.114
6069,1455,185,1,34918.238,Elgin Mbr of Maquoketa Fm,7009,Elgin,Maquoketa,NA,NA,449.25,450,17,0,subsurface,11,163,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,6068,161,Maysvillian,450,0,6070,Elgin Member,1,43.7,-92.85,-14.84,-117.185,-12.993,-116.62
7621,2008,297,1,4416.826,Martinsburg Fm,1236,NA,Martinsburg,NA,NA,449.25,456.7375,700,600,both,1,1,shale siliciclastic sedimentary  ~ 0.3571| sandstone siliciclastic sedimentary  ~ 0.0714| limestone carbonate sedimentary  ~ 0.0714|red conglomerate siliciclastic sedimentary  ~ 0.0714|red shale siliciclastic sedimentary  ~ 0.0714|black shale siliciclastic sedimentary  ~ 0.0714|argillaceous limestone carbonate sedimentary  ~ 0.0714|arkosic conglomerate siliciclastic sedimentary  ~ 0.0714|calcareous sandstone siliciclastic sedimentary  ~ 0.0714|red shale siliciclastic sedimentary  ~ 0.0714,marine  marine,brick construction material,[object Object],NA,#999999,#000000,161,Maysvillian,449,0.75,7620,166,Blackriverian,458.4,0.875,7622,Martinsburg Formation,1,39.696,-77.995,-24.331,-109.781,-17.382,-108.58
8207,2068,306,1,11982.195,Martinsburg Fm,1236,NA,Martinsburg,NA,NA,449.25,455.25,2970,257,subsurface,0,0,shale siliciclastic sedimentary  ~ 0.4167| siltstone siliciclastic sedimentary  ~ 0.0833|red conglomerate siliciclastic sedimentary  ~ 0.0833|red shale siliciclastic sedimentary  ~ 0.0833|black shale siliciclastic sedimentary  ~ 0.0833|arkosic conglomerate siliciclastic sedimentary  ~ 0.0833|calcareous sandstone siliciclastic sedimentary  ~ 0.0833|red shale siliciclastic sedimentary  ~ 0.0833,marine  marine,NA,[object Object],NA,#999999,#000000,161,Maysvillian,449,0.75,0,164,Kirkfield,455.5,0.25,8208,Martinsburg Formation,1,41.543,-75.2,-23.608,-106.806,-18.613,-106.02
8322,2086,308,1,2982.401,Pen Argyl Mbr of Martinsburg Fm,7160,Pen Argyl,Martinsburg,NA,NA,449.25,450.25,1820,915,surface,0,0,slate metasedimentary metamorphic  ~ 1,NA,NA,NA,NA,#999999,#000000,161,Maysvillian,449,0.75,0,162,Edenian,451,0.75,8323,Pen Argyl Member,1,40.686,-74.875,-24.49,-106.952,-22.523,-106.746
10483,2723,382,1,15246.973,Blind Brook Fm,199,NA,Blind Brook,NA,NA,449.25,450.25,2000,0,surface,0,0,pyritic shale siliciclastic sedimentary  ~ 0.7143| sandstone siliciclastic sedimentary  ~ 0.1429| tuff volcanic igneous  ~ 0.1429,inferred marine  marine,NA,NA,NA,#999999,#000000,161,Maysvillian,449,0.75,0,162,Edenian,451,0.75,10484,Blind Brook Formation,1,46.275,-69.291,-20.76,-100.661,-19.046,-100.37
11793,3193,434,1,23311.537,Cape Limestone,3517,NA,Cape Limestone,NA,NA,449.25,450.25,2,0,both,0,0,sandstone siliciclastic sedimentary  ~ 1,marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,0,162,Edenian,451,0.75,0,Cape Limestone,1,38.646,-88.923,-20.628,-118.102,-18.281,-117.571
12540,3344,444,1,9361.411,Calloway Creek Limestone,3512,NA,Calloway Creek Limestone,NA,Kittatiny,449.25,450,39,0,subsurface,0,0,shale siliciclastic sedimentary  ~ 0.1429| siltstone siliciclastic sedimentary  ~ 0.1429| limestone carbonate sedimentary  ~ 0.7143,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,12539,161,Maysvillian,450,0,12541,Calloway Creek Limestone,1,37.795,-86.836,-22.294,-117.244,-20.443,-116.884
12718,3369,445,1,14355.725,Calloway Creek Limestone,3512,NA,Calloway Creek Limestone,NA,Kittatiny,449.25,450,39,0,subsurface,0,0,shale siliciclastic sedimentary  ~ 0.1667| limestone carbonate sedimentary  ~ 0.8333,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,12717,161,Maysvillian,450,0,12719,Calloway Creek Limestone,1,37.467,-87.558,-22.217,-117.951,-20.349,-117.58
12761,3377,446,1,11712.371,Leipers Limestone,3678,NA,Leipers Limestone,NA,NA,449.25,450,40,38,subsurface,0,0,shale siliciclastic sedimentary  ~ 0.1667| limestone carbonate sedimentary  ~ 0.8333,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,12760,161,Maysvillian,450,0,12762,Leipers Limestone,1,36.806,-87.5,-22.773,-118.341,-20.895,-117.981
12895,3407,447,1,14593.789,Calloway Creek Limestone,3512,NA,Calloway Creek Limestone,NA,Kittatiny,449.25,450,30,0,both,0,0,shale siliciclastic sedimentary  ~ 0.1667| limestone carbonate sedimentary  ~ 0.8333,inferred marine  marine,oil reservoir hydrocarbon energy,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,"12893,12894",161,Maysvillian,450,0,12897,Calloway Creek Limestone,1,37.116,-85.62,-23.408,-116.823,-21.568,-116.502
12896,3407,447,1,14593.789,Leipers Limestone,3678,NA,Leipers Limestone,NA,NA,449.25,450,27,0,both,2,4,shale siliciclastic sedimentary  ~ 0.1667| limestone carbonate sedimentary  ~ 0.8333,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,12891,161,Maysvillian,450,0,12898,Leipers Limestone,1,37.116,-85.62,-23.2,-116.79,-21.568,-116.502
12938,3424,449,1,11209.87,Fairview Fm,638,NA,Fairview,NA,NA,449.25,450,30,0,both,2,4,shale siliciclastic sedimentary  ~ 0.1667| limestone carbonate sedimentary  ~ 0.8333,inferred marine  marine,NA,NA,NA,#1E0BF1,#FFFFFF,161,Maysvillian,449,0.75,12936,161,Maysvillian,450,0,1294012941,Fairview Formation,1,38.487,-84.473,-22.794,-115.166,-20.996,-114.848
12960,3426,448,1,11906.719,Calloway Creek Limestone,3512,NA,Calloway Creek Limestone,NA,Kittatiny,449.25,450,30,18,both,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,"12958,12959",161,Maysvillian,450,0,12962,Calloway Creek Limestone,1,37.841,-85.966,-22.658,-116.611,-20.823,-116.27
12961,3426,448,1,11906.719,Fairview Fm,638,NA,Fairview,NA,NA,449.25,450,30,18,both,1,14,shale siliciclastic sedimentary  ~ 0.1667| limestone carbonate sedimentary  ~ 0.8333,inferred marine  marine,NA,NA,NA,#1E0BF1,#FFFFFF,161,Maysvillian,449,0.75,12958,161,Maysvillian,450,0,12962,Fairview Formation,1,37.841,-85.966,-22.658,-116.611,-20.823,-116.27
13405,3527,454,1,10352.802,Maysville Gp,2545,NA,NA,Maysville,NA,449.25,450,91,79,both,0,0,carbonate carbonate sedimentary  ~ 0.8333| mixed carbonate-siliciclastic carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,13404,161,Maysvillian,450,0,0,Maysville Group,1,34.963,-87.379,-24.301,-119.471,-22.395,-119.137
13810,3664,463,1,34258.219,Hanson Creek Fm (lower Mbr),831,NA,Hanson Creek,NA,NA,449.25,450.75,30,0,surface,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,[object Object],NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,13809,162,Edenian,451,0.25,0,Hanson Creek Formation,1,39.155,-117,-3.97,-132.505,-0.199,-130.954
22774,6365,814,1,8750.512,Martinsburg,1236,NA,Martinsburg,NA,NA,449.25,456.6583,700,545,both,0,0,mudstone siliciclastic sedimentary  ~ 0.5| sandstone siliciclastic sedimentary  ~ 0.1|red conglomerate siliciclastic sedimentary  ~ 0.1|red shale siliciclastic sedimentary  ~ 0.1|black shale siliciclastic sedimentary  ~ 0.1|calcareous sandstone siliciclastic sedimentary  ~ 0.1,marine  marine,NA,NA,NA,#999999,#000000,161,Maysvillian,449,0.75,22773,166,Blackriverian,458.4,0.91668,1183,Martinsburg Formation,1,37.19,-80.063,-25.741,-112.683,-18.547,-111.528
34814,8744,1507,1,13336.27,Irene Bay,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,50,50,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,34815,162,Edenian,451,0.75,34813,Irene Bay Formation,11,73.436,-94.503,8.608,-98.723,10.213,-97.16
34828,8750,1508,1,78062.781,Irene Bay,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,20,20,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,34829,162,Edenian,451,0.75,34827,Irene Bay Formation,11,73.269,-92.28,8.074,-98.334,9.663,-96.792
34849,8754,1509,1,125987.594,Baillarge,4847,NA,Baillarge,Brodeur,NA,449.25,450.25,20,20,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,34850,162,Edenian,451,0.75,34848,Baillarge Formation,11,72.943,-84.36,6.496,-96.615,8.012,-95.14
34883,8775,1512,1,44427.641,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,10,10,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,34884,162,Edenian,451,0.75,0,Irene Bay Formation,11,75.01,-86.112,6.5,-94.695,7.931,-93.215
34899,8785,1513,1,11715.859,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,40,40,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,34900,162,Edenian,451,0.75,34898,Irene Bay Formation,11,76.759,-86.262,7.746,-93.458,9.12,-91.917
34932,8794,1515,1,16997.42,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,90,90,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,34933,162,Edenian,451,0.75,34931,Irene Bay Formation,11,77.395,-82.615,7.633,-92.421,8.959,-90.883
35037,8825,1521,1,57219.598,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,30,30,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35038,162,Edenian,451,0.75,35036,Irene Bay Formation,11,75.957,-108.75,11.713,-97.071,13.244,-95.36
35110,8853,1523,1,30632.855,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,451,50,50,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35111,162,Edenian,451,0,35109,Irene Bay Formation,11,75.998,-101.362,10.128,-96.226,12.496,-93.574
35123,8854,1524,1,29131.582,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,50,50,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35124,162,Edenian,451,0.75,35122,Irene Bay Formation,11,75.848,-98.157,9.384,-95.944,10.867,-94.336
35141,8858,1525,1,13694.162,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,40,40,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35142,162,Edenian,451,0.75,35140,Irene Bay Formation,11,75.357,-95.03,8.465,-95.91,9.948,-94.343
35157,8861,1526,1,10563.135,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,40,40,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35158,162,Edenian,451,0.75,35156,Irene Bay Formation,11,74.858,-94.72,8.107,-96.27,9.606,-94.721
35174,8865,1527,1,23129.648,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,10,10,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35175,162,Edenian,451,0.75,35173,Irene Bay Formation,11,76.393,-92.19,8.539,-94.652,9.966,-93.078
35460,8933,1541,1,14474.946,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,70,70,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35461,162,Edenian,451,0.75,35459,Irene Bay Formation,11,77.568,-87.014,8.426,-92.983,9.777,-91.41
35488,8940,1542,1,10821.049,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,60,60,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35489,162,Edenian,451,0.75,35487,Irene Bay Formation,11,78.047,-84.07,8.32,-92.197,9.635,-90.627
35497,8943,1543,1,8244.455,Cornwallis Gp,8313,NA,NA,Cornwallis,NA,449.25,450.25,160,150,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35498,162,Edenian,451,0.75,0,Cornwallis Group,11,78.472,-86.09,8.911,-92.188,10.225,-90.589
35541,8949,1545,1,7031.675,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,80,80,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,"35542,35543",162,Edenian,451,0.75,35540,Irene Bay Formation,11,79.323,-82.972,9.097,-91.151,10.363,-89.54
35577,8956,1546,1,13956.673,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,40,40,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35578,162,Edenian,451,0.75,35576,Irene Bay Formation,11,79.798,-80.642,9.168,-90.511,10.405,-88.896
35607,8960,1548,1,23512.873,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,230,60,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35608,162,Edenian,451,0.75,35606,Irene Bay Formation,11,79.895,-72.834,8.416,-89.342,9.598,-87.76
35627,8967,1549,1,7137.078,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,200,200,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35628,162,Edenian,451,0.75,35626,Irene Bay Formation,11,80.823,-69.704,8.927,-88.396,10.064,-86.788
35636,8969,1550,1,10001.554,Irene Bay Fm,5378,NA,Irene Bay,Cornwallis,NA,449.25,450.25,120,120,NA,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35637,162,Edenian,451,0.75,35635,Irene Bay Formation,11,81.171,-67.569,9.066,-87.929,10.181,-86.312
35932,9099,1579,1,18671.02,Cape Calhoun Fm,9811,NA,Cape Calhoun,Morris Buft,NA,449.25,450.25,60,60,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| siltstone siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35933,162,Edenian,451,0.75,35931,Cape Calhoun Formation,11,80.219,-66.192,6.98,-90.159,8.202,-88.648
35960,9101,1581,1,33035.066,Cape Calhoun Fm,9811,NA,Cape Calhoun,Morris Buft,NA,449.25,450.25,60,30,NA,0,0,limestone carbonate sedimentary  ~ 0.8333| shale siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.75,35961,162,Edenian,451,0.75,35959,Cape Calhoun Formation,11,81.733,-47.906,7.51,-86.954,8.58,-85.411
36459,9317,1603,1,19014.945,Lotbiniere Fm,5502,NA,Lotbiniere,NA,NA,449.25,449.75,200,0,NA,0,0,shale siliciclastic sedimentary  ~ 1,marine  marine,NA,NA,foredeep,#999999,#000000,161,Maysvillian,449,0.75,36460,161,Maysvillian,450,0.25,36458,Lotbiniere Formation,12,46.924,-71.157,-19.728,-101.727,-18.796,-101.55
37048,9514,1622,1,12632.128,Road River Fm,1749,NA,Road River,NA,NA,449.25,457.925,0,0,NA,0,0,shale siliciclastic sedimentary  ~ 0.8333| limestone carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#999999,#000000,161,Maysvillian,449,0.75,37049,166,Blackriverian,458.4,0.25,37047,Road River Formation,12,56.305,-121.468,7.124,-119.072,16.34,-113.058
37584,9641,1635,1,66199.273,Yeoman Fm,9928,NA,Yeoman,NA,NA,449.25,450.75,30,30,NA,0,0,anhydrite evaporite sedimentary  ~ 0.8333| limestone carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,what color for evaporites?,#A57B54,#000000,161,Maysvillian,449,0.75,0,162,Edenian,451,0.25,0,Yeoman Formation,12,52.519,-110.451,-0.307,-118.87,2.98,-117.204
37617,9653,1636,1,98289.328,Yeoman Fm,9928,NA,Yeoman,NA,NA,449.25,450.75,30,30,NA,0,0,anhydrite evaporite sedimentary  ~ 0.8333| limestone carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,What color for evaporites?,#A57B54,#000000,161,Maysvillian,449,0.75,0,162,Edenian,451,0.25,0,Yeoman Formation,12,52.175,-106.489,-2.423,-117.648,0.813,-116.074
37651,9667,1637,1,63911.152,Lower Red River Fm,10077,NA,Red River,NA,NA,449.25,450.75,60,60,NA,0,0,dolomitic mottled limestone carbonate sedimentary  ~ 0.4545|cherty dolomite carbonate sedimentary  ~ 0.4545| evaporite evaporite sedimentary  ~ 0.0909,inferred marine  marine,NA,NA,NA,#FDA2A2,#000000,161,Maysvillian,449,0.75,0,162,Edenian,451,0.25,0,Red River Formation,12,52.163,-100.857,-4.999,-115.342,-1.864,-113.891
37686,9680,1638,1,9260.177,Mt. Wilson Fm,5621,NA,Mount Wilson,NA,NA,449.25,450,40,40,NA,0,0,sandstone siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#FCF768,#000000,161,Maysvillian,449,0.75,37687,161,Maysvillian,450,0,0,Mount Wilson Formation,12,50.401,-115.797,5.334,-128.275,7.42,-127.233
37703,9687,1639,1,6419.664,Mount Wilson Fm,5621,NA,Mount Wilson,NA,NA,449.25,450,300,300,NA,0,0,sandstone siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#FCF768,#000000,161,Maysvillian,449,0.75,37704,161,Maysvillian,450,0,0,Mount Wilson Formation,12,51.031,-116.093,1.739,-122.066,3.697,-121.082
37727,9694,1640,1,14987.795,Mount Wilson Fm,5621,NA,Mount Wilson,NA,NA,449.25,450,170,170,NA,0,0,sandstone siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#FCF768,#000000,161,Maysvillian,449,0.75,0,161,Maysvillian,450,0,0,Mount Wilson Formation,12,51.211,-115.264,1.396,-121.635,3.345,-120.658
11744,3176,433,1,27449.889,Cape Limestone,3517,NA,Cape Limestone,NA,NA,449.275,450.25,2,0,both,0,0,sandstone siliciclastic sedimentary  ~ 1,marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.725,0,162,Edenian,451,0.75,11739,Cape Limestone,1,39.283,-90.323,-19.391,-118.577,-17.092,-118.013
438,75,16,1,2823.713,Martinsburg Shale,4150,NA,Martinsburg Shale,NA,NA,449.3333,456.5,305,0,both,0,0,ash volcanic igneous  ~ 0.1429| limestone carbonate sedimentary  ~ 0.1429| shale siliciclastic sedimentary  ~ 0.7143,inferred marine  marine,NA,NA,NA,#999999,#000000,161,Maysvillian,449,0.6667,436,165,Rocklandian,456.5,0,440441,Martinsburg Shale,1,36.333,-83.066,-25.003,-115.424,-17.92,-114.119
615,93,19,1,8704.973,Martinsburg Fm,1236,NA,Martinsburg,NA,NA,449.3333,451,240,180,subsurface,0,0,shale siliciclastic sedimentary  ~ 0.0833| limestone carbonate sedimentary  ~ 0.4167|red conglomerate siliciclastic sedimentary  ~ 0.0833|red shale siliciclastic sedimentary  ~ 0.0833|black shale siliciclastic sedimentary  ~ 0.0833|argillaceous limestone carbonate sedimentary  ~ 0.0833|arkosic conglomerate siliciclastic sedimentary  ~ 0.0833|calcareous sandstone siliciclastic sedimentary  ~ 0.0833,inferred marine  marine,oil/gas reservoir hydrocarbon energy,NA,NA,#4D52E7,#E0E0E0,161,Maysvillian,449,0.6667,608,162,Edenian,451,0,616,Martinsburg Formation,1,37.579,-83.001,-23.988,-114.627,-20.609,-114.061
892,122,25,1,2890.708,Martinsburg Fm,1236,NA,Martinsburg,NA,NA,449.3333,455.25,350,260,surface,0,0,shale siliciclastic sedimentary  ~ 0.5| siltstone siliciclastic sedimentary  ~ 0.1|red conglomerate siliciclastic sedimentary  ~ 0.1|red shale siliciclastic sedimentary  ~ 0.1|black shale siliciclastic sedimentary  ~ 0.1|calcareous sandstone siliciclastic sedimentary  ~ 0.1,inferred marine  marine,NA,NA,NA,#999999,#000000,161,Maysvillian,449,0.6667,889,164,Kirkfield,455.5,0.25,893,Martinsburg Formation,1,36.778,-82.356,-24.94,-114.629,-19.449,-113.702
1486,184,42,1,2718.542,Martinsburg Fm,1236,NA,Martinsburg,NA,NA,449.3333,456.5,671,305,surface,0,0,shale siliciclastic sedimentary  ~ 0.4167| sandstone siliciclastic sedimentary  ~ 0.0833|red conglomerate siliciclastic sedimentary  ~ 0.0833|red shale siliciclastic sedimentary  ~ 0.0833|black shale siliciclastic sedimentary  ~ 0.0833|arkosic conglomerate siliciclastic sedimentary  ~ 0.0833|calcareous sandstone siliciclastic sedimentary  ~ 0.0833|red shale siliciclastic sedimentary  ~ 0.0833,inferred marine  marine,NA,NA,NA,#A57B54,#000000,161,Maysvillian,449,0.6667,1481,165,Rocklandian,456.5,0,1482,Martinsburg Formation,1,37.527,-80.035,-25.266,-112.455,-18.48,-111.338
